customer_id,month,total_revenue,total_orders,total_units,avg_order_value
CUST0520,2023-04,852.49,1,1,852.49
CUST0520,2023-06,13128.97,2,8,6564.49
CUST0520,2023-08,3228.84,1,2,3228.84
CUST0520,2024-08,906.62,1,5,906.62
CUST0520,2024-10,783.2,1,4,783.2
CUST0520,2024-12,3699.94,1,4,3699.94
CUST0520,2025-09,3648.6,1,2,3648.6
CUST0521,2025-06,866.72,1,5,866.72
CUST0521,2025-07,521.35,1,5,521.35
CUST0522,2024-04,4516.64,1,4,4516.64
CUST0522,2024-05,3028.97,1,2,3028.97
CUST0522,2024-07,3298.26,2,7,1649.13
CUST0522,2025-02,4514.0,1,5,4514.0
CUST0523,2025-03,4543.55,1,4,4543.55
CUST0524,2023-10,2768.1,1,3,2768.1
CUST0524,2023-12,1269.28,1,3,1269.28
CUST0524,2024-01,2501.82,1,3,2501.82
CUST0524,2024-11,6802.25,1,5,6802.25
CUST0524,2025-12,496.75,1,3,496.75
CUST0525,2023-02,245.72,1,5,245.72
CUST0525,2023-03,5990.13,1,3,5990.13
CUST0525,2023-06,422.24,1,4,422.24
CUST0525,2023-11,198.96,1,2,198.96
CUST0525,2024-01,354.96,1,3,354.96
CUST0525,2024-02,4212.34,1,4,4212.34
CUST0525,2024-07,4589.29,1,4,4589.29
CUST0525,2025-04,4804.05,1,5,4804.05
CUST0525,2025-09,173.74,1,2,173.74
CUST0525,2025-11,2209.94,1,2,2209.94
CUST0527,2025-05,7746.68,1,4,7746.68
CUST0527,2025-07,2660.8,1,4,2660.8
CUST0528,2023-06,2725.57,1,3,2725.57
CUST0528,2023-08,6683.34,1,5,6683.34
CUST0528,2023-10,1562.27,1,2,1562.27
CUST0528,2024-01,6228.31,1,4,6228.31
CUST0528,2024-02,1616.7,1,1,1616.7
CUST0528,2024-03,424.45,1,5,424.45
CUST0528,2024-04,4808.64,1,3,4808.64
CUST0529,2023-07,1734.03,1,2,1734.03
CUST0529,2023-09,1047.35,1,1,1047.35
CUST0529,2024-02,5692.6,1,4,5692.6
CUST0529,2024-05,4356.99,1,3,4356.99
CUST0529,2024-11,2678.55,1,3,2678.55
CUST0530,2024-05,7618.52,1,4,7618.52
CUST0530,2024-12,2924.48,1,4,2924.48
CUST0532,2024-03,2881.18,1,2,2881.18
CUST0532,2024-12,3394.37,1,3,3394.37
CUST0533,2023-02,3311.36,1,4,3311.36
CUST0533,2023-03,1584.93,1,1,1584.93
CUST0533,2023-08,2522.45,1,2,2522.45
CUST0533,2024-07,6048.36,1,4,6048.36
CUST0534,2024-01,932.42,1,5,932.42
CUST0534,2025-02,2330.23,1,3,2330.23
CUST0534,2025-08,5855.27,2,5,2927.64
CUST0534,2025-09,1294.35,1,5,1294.35
CUST0535,2025-05,777.81,1,2,777.81
CUST0535,2025-09,441.51,1,1,441.51
CUST0535,2025-11,622.67,1,1,622.67
CUST0536,2023-10,823.55,1,1,823.55
CUST0536,2024-02,220.67,1,1,220.67
CUST0536,2024-09,2461.16,1,4,2461.16
CUST0536,2024-11,847.56,1,1,847.56
CUST0536,2025-02,8217.38,2,8,4108.69
CUST0536,2025-09,4925.45,1,3,4925.45
CUST0537,2023-02,4823.04,1,3,4823.04
CUST0537,2024-01,5628.38,1,4,5628.38
CUST0537,2024-04,1888.21,1,3,1888.21
CUST0537,2024-06,5951.34,1,3,5951.34
CUST0537,2024-09,1504.04,1,2,1504.04
CUST0538,2024-09,630.22,1,1,630.22
CUST0539,2024-08,5003.07,1,3,5003.07
CUST0540,2023-07,341.23,1,2,341.23
CUST0540,2023-08,5283.59,1,5,5283.59
CUST0540,2023-12,284.95,1,2,284.95
CUST0540,2024-06,5849.18,1,4,5849.18
CUST0540,2024-09,1938.53,1,2,1938.53
CUST0540,2024-11,298.14,1,1,298.14
CUST0540,2025-03,3726.75,1,4,3726.75
CUST0540,2025-06,1662.66,1,3,1662.66
CUST0540,2025-12,676.71,1,1,676.71
CUST0541,2023-05,6580.8,1,5,6580.8
CUST0541,2023-07,484.15,1,1,484.15
CUST0541,2023-08,1450.72,1,1,1450.72
CUST0541,2023-12,902.18,1,2,902.18
CUST0541,2024-01,3763.29,1,3,3763.29
CUST0541,2025-04,2338.72,1,2,2338.72
CUST0542,2023-11,3854.72,1,4,3854.72
CUST0542,2025-08,3572.76,1,4,3572.76
CUST0543,2023-04,908.66,1,1,908.66
CUST0543,2024-12,1105.1,1,2,1105.1
CUST0543,2025-09,2227.36,1,4,2227.36
CUST0544,2024-02,1778.64,1,3,1778.64
CUST0544,2024-07,264.56,1,5,264.56
CUST0544,2024-10,7585.6,1,4,7585.6
CUST0544,2025-11,5287.88,1,5,5287.88
CUST0545,2025-08,1308.58,1,1,1308.58
CUST0545,2025-10,1307.1,1,1,1307.1
CUST0546,2023-05,2417.04,1,2,2417.04
CUST0546,2023-08,1172.02,1,1,1172.02
CUST0546,2023-10,943.01,1,1,943.01
CUST0546,2024-04,4166.1,1,5,4166.1
CUST0546,2024-07,983.64,1,1,983.64
CUST0546,2024-10,3084.02,1,2,3084.02
CUST0546,2024-11,5844.43,2,6,2922.22
CUST0546,2025-08,1447.06,1,2,1447.06
CUST0547,2023-01,572.43,1,1,572.43
CUST0547,2023-06,247.85,1,1,247.85
CUST0547,2023-10,5481.31,2,6,2740.66
CUST0547,2024-01,4849.26,1,4,4849.26
CUST0547,2024-03,3089.83,1,3,3089.83
CUST0547,2024-04,463.94,1,4,463.94
CUST0547,2024-05,1961.52,2,3,980.76
CUST0547,2024-06,2138.6,2,8,1069.3
CUST0547,2025-01,1874.25,1,3,1874.25
CUST0547,2025-02,476.93,1,1,476.93
CUST0548,2024-04,6097.88,1,4,6097.88
CUST0548,2024-09,484.13,1,1,484.13
CUST0549,2024-06,1860.56,1,4,1860.56
CUST0549,2025-04,923.37,1,1,923.37
CUST0549,2025-07,3742.07,1,5,3742.07
CUST0550,2023-01,3079.88,2,3,1539.94
CUST0550,2023-02,1382.39,1,1,1382.39
CUST0550,2023-09,4242.5,1,5,4242.5
CUST0550,2023-12,3137.96,1,4,3137.96
CUST0550,2025-01,989.63,1,3,989.63
CUST0550,2025-04,1906.07,1,1,1906.07
CUST0551,2023-05,7446.94,1,5,7446.94
CUST0551,2024-02,1986.18,2,4,993.09
CUST0551,2024-05,246.92,1,2,246.92
CUST0551,2024-08,628.73,1,2,628.73
CUST0551,2025-04,549.56,1,4,549.56
CUST0551,2025-08,1963.06,2,2,981.53
CUST0551,2025-12,1607.68,1,5,1607.68
CUST0552,2023-02,1352.77,1,3,1352.77
CUST0552,2023-03,498.62,1,1,498.62
CUST0552,2023-10,5176.44,1,5,5176.44
CUST0552,2024-02,5431.2,2,8,2715.6
CUST0552,2024-03,3262.72,2,6,1631.36
CUST0552,2025-04,1226.64,1,2,1226.64
CUST0553,2023-04,626.11,1,1,626.11
CUST0553,2024-03,193.13,1,1,193.13
CUST0553,2024-06,1754.49,1,3,1754.49
CUST0553,2025-01,915.55,1,4,915.55
CUST0554,2024-03,1067.3,1,3,1067.3
CUST0554,2024-12,4199.95,1,5,4199.95
CUST0554,2025-10,982.41,1,3,982.41
CUST0555,2024-07,2653.22,1,4,2653.22
CUST0555,2025-09,1360.65,1,2,1360.65
CUST0556,2023-01,886.55,1,5,886.55
CUST0556,2024-03,6373.12,1,4,6373.12
CUST0557,2023-06,3604.38,1,5,3604.38
CUST0557,2025-06,3163.93,2,3,1581.96
CUST0558,2023-01,1420.92,1,5,1420.92
CUST0558,2023-06,1273.84,1,4,1273.84
CUST0558,2024-04,2757.72,1,3,2757.72
CUST0558,2024-07,1768.64,1,1,1768.64
CUST0558,2025-02,2771.84,1,5,2771.84
CUST0558,2025-08,330.56,1,3,330.56
CUST0558,2025-10,6217.82,1,4,6217.82
CUST0558,2025-11,3900.38,1,3,3900.38
CUST0559,2023-04,1477.54,1,1,1477.54
CUST0559,2024-02,2349.86,1,4,2349.86
CUST0560,2023-01,2901.75,1,5,2901.75
CUST0560,2023-06,3064.12,1,3,3064.12
CUST0560,2023-07,5699.97,1,3,5699.97
CUST0560,2024-07,4771.77,1,3,4771.77
CUST0560,2024-08,7647.0,1,4,7647.0
CUST0560,2025-03,5445.57,1,3,5445.57
CUST0560,2025-05,4933.69,1,4,4933.69
CUST0561,2024-07,3749.44,1,2,3749.44
CUST0561,2025-03,249.29,1,3,249.29
CUST0561,2025-12,873.69,1,1,873.69
CUST0562,2023-11,1336.54,1,1,1336.54
CUST0562,2025-03,4671.27,1,3,4671.27
CUST0563,2024-01,1729.55,1,2,1729.55
CUST0563,2024-04,3198.87,1,5,3198.87
CUST0563,2024-07,2370.75,2,3,1185.38
CUST0563,2024-10,4549.06,1,4,4549.06
CUST0563,2025-01,458.37,1,3,458.37
CUST0563,2025-02,863.85,1,1,863.85
CUST0563,2025-10,600.45,1,3,600.45
CUST0564,2023-06,2419.81,1,2,2419.81
CUST0564,2023-09,3405.3,1,3,3405.3
CUST0564,2024-04,135.92,1,4,135.92
CUST0564,2025-12,2579.81,1,2,2579.81
CUST0565,2024-12,6556.6,1,4,6556.6
CUST0565,2025-04,1242.12,1,1,1242.12
CUST0565,2025-06,6744.95,1,5,6744.95
CUST0565,2025-10,5148.14,1,5,5148.14
CUST0565,2025-12,7871.65,1,5,7871.65
CUST0566,2025-04,733.59,1,1,733.59
CUST0567,2024-05,333.42,1,2,333.42
CUST0567,2024-06,405.26,1,1,405.26
CUST0567,2024-10,395.79,1,3,395.79
CUST0567,2025-03,852.54,1,3,852.54
CUST0567,2025-12,1398.98,1,3,1398.98
CUST0568,2023-01,1340.12,1,3,1340.12
CUST0568,2023-07,5492.93,2,6,2746.47
CUST0568,2023-09,276.6,1,3,276.6
CUST0568,2024-01,4168.49,1,3,4168.49
CUST0568,2024-04,753.87,1,1,753.87
CUST0568,2024-10,5868.4,1,4,5868.4
CUST0568,2024-12,3459.05,1,3,3459.05
CUST0568,2025-06,1026.8,1,1,1026.8
CUST0569,2023-05,2888.4,1,4,2888.4
CUST0569,2023-09,5354.37,1,3,5354.37
CUST0569,2023-12,946.74,1,1,946.74
CUST0569,2024-01,282.68,1,2,282.68
CUST0569,2024-03,2297.72,1,4,2297.72
CUST0569,2024-08,2052.7,1,4,2052.7
CUST0569,2024-09,2907.16,1,4,2907.16
CUST0569,2025-04,2840.79,1,3,2840.79
CUST0569,2025-08,572.04,1,5,572.04
CUST0570,2024-05,2834.72,1,2,2834.72
CUST0570,2024-11,1195.31,1,4,1195.31
CUST0570,2024-12,4548.61,1,4,4548.61
CUST0571,2023-04,794.96,1,3,794.96
CUST0571,2023-05,196.36,1,2,196.36
CUST0571,2023-07,1419.32,1,1,1419.32
CUST0571,2024-01,830.56,1,4,830.56
CUST0571,2024-03,5014.89,1,3,5014.89
CUST0571,2024-05,3498.45,1,2,3498.45
CUST0571,2024-10,3258.66,1,3,3258.66
CUST0571,2025-05,6064.72,2,6,3032.36
CUST0571,2025-07,3286.53,1,4,3286.53
CUST0571,2025-09,1185.51,1,2,1185.51
CUST0572,2023-05,1861.32,1,2,1861.32
CUST0572,2024-02,1941.79,1,3,1941.79
CUST0572,2024-03,87.3,1,1,87.3
CUST0572,2024-08,4506.65,1,3,4506.65
CUST0572,2024-10,37.23,1,1,37.23
CUST0572,2025-11,609.63,1,2,609.63
CUST0573,2023-10,3168.68,1,2,3168.68
CUST0575,2023-10,4819.5,1,5,4819.5
CUST0575,2024-03,7453.55,1,4,7453.55
CUST0575,2024-11,1068.16,1,1,1068.16
CUST0575,2025-08,7396.47,1,5,7396.47
CUST0575,2025-11,6374.4,1,5,6374.4
CUST0576,2024-04,1345.61,1,3,1345.61
CUST0576,2025-05,527.51,1,3,527.51
CUST0576,2025-08,5169.16,1,4,5169.16
CUST0577,2023-07,2287.13,1,2,2287.13
CUST0577,2024-03,1857.79,1,1,1857.79
CUST0577,2025-01,1433.82,2,2,716.91
CUST0577,2025-09,1666.88,2,3,833.44
CUST0578,2023-01,6941.06,2,9,3470.53
CUST0578,2023-08,2830.72,1,2,2830.72
CUST0578,2023-10,1090.56,1,2,1090.56
CUST0578,2023-12,3124.24,1,4,3124.24
CUST0578,2024-01,3406.46,1,3,3406.46
CUST0578,2024-06,2150.82,1,2,2150.82
CUST0578,2025-02,657.27,1,1,657.27
CUST0578,2025-08,1121.3,1,1,1121.3
CUST0578,2025-12,3290.46,1,2,3290.46
CUST0579,2023-01,1039.8,1,3,1039.8
CUST0579,2023-05,1224.49,1,1,1224.49
CUST0579,2023-07,3814.2,1,2,3814.2
CUST0579,2024-01,560.9,1,3,560.9
CUST0579,2024-04,1955.2,1,5,1955.2
CUST0579,2024-06,2633.0,1,4,2633.0
CUST0579,2024-11,623.41,1,1,623.41
CUST0579,2025-03,6584.95,1,5,6584.95
CUST0579,2025-06,10898.39,2,9,5449.19
CUST0579,2025-07,2098.61,1,2,2098.61
CUST0579,2025-10,3869.62,1,4,3869.62
CUST0580,2023-03,3064.79,1,2,3064.79
CUST0580,2023-04,5466.83,1,4,5466.83
CUST0580,2023-05,3037.03,2,4,1518.51
CUST0580,2023-12,6477.68,1,4,6477.68
CUST0580,2024-09,5334.41,1,4,5334.41
CUST0581,2023-10,4078.0,1,4,4078.0
CUST0581,2024-01,4189.6,2,4,2094.8
CUST0581,2024-12,4766.45,2,4,2383.22
CUST0581,2025-08,2506.84,1,4,2506.84
CUST0582,2023-06,1014.46,1,3,1014.46
CUST0582,2024-01,2886.16,1,2,2886.16
CUST0582,2024-02,263.8,1,2,263.8
CUST0582,2024-11,2492.17,1,4,2492.17
CUST0582,2025-01,2788.62,1,3,2788.62
CUST0582,2025-04,1003.57,1,1,1003.57
CUST0582,2025-12,3070.6,1,2,3070.6
CUST0583,2023-05,8138.55,1,5,8138.55
CUST0583,2024-07,1072.53,1,2,1072.53
CUST0583,2024-09,6303.85,1,5,6303.85
CUST0583,2025-06,3626.08,2,7,1813.04
CUST0583,2025-10,2563.15,1,2,2563.15
CUST0583,2025-12,5849.2,1,4,5849.2
CUST0584,2023-10,222.69,1,1,222.69
CUST0584,2023-12,616.36,1,4,616.36
CUST0584,2024-01,429.24,1,4,429.24
CUST0584,2024-06,6530.12,1,5,6530.12
CUST0584,2024-07,1301.71,1,1,1301.71
CUST0584,2025-11,8361.59,1,5,8361.59
CUST0585,2023-07,2071.23,1,2,2071.23
CUST0585,2024-04,5078.16,1,4,5078.16
CUST0586,2024-03,4604.9,1,4,4604.9
CUST0586,2024-10,15374.15,2,9,7687.07
CUST0586,2024-12,4895.58,2,6,2447.79
CUST0586,2025-03,119.46,1,1,119.46
CUST0586,2025-07,5516.21,1,4,5516.21
CUST0586,2025-12,2160.29,1,4,2160.29
CUST0587,2024-08,5667.0,1,4,5667.0
CUST0587,2024-10,1883.85,1,1,1883.85
CUST0587,2025-11,622.05,1,5,622.05
CUST0589,2023-05,672.98,1,2,672.98
CUST0590,2023-03,4631.48,1,5,4631.48
CUST0590,2025-02,1882.98,1,4,1882.98
CUST0590,2025-05,489.42,1,3,489.42
CUST0591,2023-10,4495.44,1,3,4495.44
CUST0591,2024-01,2967.68,1,2,2967.68
CUST0591,2024-09,363.31,1,1,363.31
CUST0591,2024-10,266.96,1,1,266.96
CUST0591,2025-01,4120.09,1,3,4120.09
CUST0592,2025-02,942.24,1,4,942.24
CUST0593,2024-05,3362.14,2,7,1681.07
CUST0593,2024-10,1277.8,1,1,1277.8
CUST0593,2024-11,2349.18,1,2,2349.18
CUST0593,2025-02,1470.1,1,2,1470.1
CUST0593,2025-07,4481.82,1,4,4481.82
CUST0594,2023-03,1692.49,1,4,1692.49
CUST0594,2023-04,5504.15,1,4,5504.15
CUST0594,2023-09,3044.72,1,2,3044.72
CUST0594,2024-01,4814.19,1,3,4814.19
CUST0594,2025-08,1598.95,1,1,1598.95
CUST0594,2025-10,2440.56,1,2,2440.56
CUST0594,2025-12,3894.52,1,3,3894.52
CUST0595,2024-01,859.9,1,2,859.9
CUST0595,2024-05,1449.64,1,2,1449.64
CUST0595,2025-04,3437.91,1,3,3437.91
CUST0597,2023-06,754.48,1,2,754.48
CUST0597,2023-12,3256.7,1,2,3256.7
CUST0597,2025-05,8419.21,1,5,8419.21
CUST0597,2025-12,3736.79,2,7,1868.39
CUST0598,2023-05,2392.92,1,2,2392.92
CUST0599,2024-02,3819.63,1,3,3819.63
CUST0599,2024-09,3034.72,1,4,3034.72
CUST0599,2025-04,687.89,1,3,687.89
CUST0599,2025-10,5928.03,1,3,5928.03
CUST0600,2023-05,931.82,1,2,931.82
CUST0600,2023-08,2259.52,1,2,2259.52
CUST0600,2023-09,8096.42,2,7,4048.21
CUST0600,2023-10,6524.9,1,4,6524.9
CUST0600,2024-01,7715.61,1,5,7715.61
CUST0600,2024-05,4013.44,1,4,4013.44
CUST0600,2025-11,2884.77,1,2,2884.77
CUST0601,2023-10,4100.62,1,4,4100.62
CUST0601,2024-01,3407.85,1,2,3407.85
CUST0601,2025-06,1260.83,1,1,1260.83
CUST0602,2023-03,4726.03,1,3,4726.03
CUST0602,2024-02,616.48,1,1,616.48
CUST0602,2024-11,4344.6,1,5,4344.6
CUST0602,2025-05,3097.38,1,2,3097.38
CUST0602,2025-06,3055.62,1,4,3055.62
CUST0603,2023-03,6316.64,1,5,6316.64
CUST0603,2023-12,686.41,1,3,686.41
CUST0603,2024-02,616.0,1,4,616.0
CUST0603,2024-09,1913.09,1,3,1913.09
CUST0603,2025-03,500.46,1,1,500.46
CUST0603,2025-11,6748.0,1,5,6748.0
CUST0604,2023-03,3072.95,1,3,3072.95
CUST0604,2024-08,1164.08,1,1,1164.08
CUST0604,2025-12,1888.22,1,1,1888.22
CUST0605,2023-10,1014.87,1,1,1014.87
CUST0605,2023-11,1089.15,1,5,1089.15
CUST0605,2024-05,2440.51,1,3,2440.51
CUST0605,2024-08,3993.16,1,4,3993.16
CUST0605,2025-06,1660.76,1,1,1660.76
CUST0606,2023-03,2948.07,1,4,2948.07
CUST0606,2023-11,2212.05,1,2,2212.05
CUST0606,2024-02,4821.7,1,4,4821.7
CUST0606,2024-04,529.33,1,3,529.33
CUST0606,2024-10,11440.26,2,6,5720.13
CUST0606,2024-12,5723.01,1,4,5723.01
CUST0606,2025-02,985.03,1,2,985.03
CUST0606,2025-04,558.6,1,4,558.6
CUST0606,2025-08,414.5,1,3,414.5
CUST0606,2025-11,1230.41,1,2,1230.41
CUST0607,2023-12,2160.22,1,2,2160.22
CUST0607,2025-04,6078.76,1,5,6078.76
CUST0607,2025-09,4439.92,1,4,4439.92
CUST0608,2023-01,8889.35,1,5,8889.35
CUST0608,2023-02,7431.84,1,5,7431.84
CUST0608,2023-07,5589.47,1,5,5589.47
CUST0608,2024-01,1389.38,1,1,1389.38
CUST0608,2025-01,2194.66,1,5,2194.66
CUST0608,2025-04,393.76,1,3,393.76
CUST0608,2025-06,2034.87,1,4,2034.87
CUST0609,2023-03,877.54,1,1,877.54
CUST0609,2023-11,391.06,1,4,391.06
CUST0609,2024-07,8271.15,1,5,8271.15
CUST0609,2024-09,3213.78,1,2,3213.78
CUST0610,2023-08,3698.13,1,3,3698.13
CUST0610,2025-01,3939.52,1,2,3939.52
CUST0610,2025-04,3190.65,1,3,3190.65
CUST0611,2023-01,2030.85,1,5,2030.85
CUST0612,2023-04,1396.6,1,4,1396.6
CUST0612,2024-03,744.05,1,4,744.05
CUST0612,2024-10,6130.52,1,4,6130.52
CUST0612,2024-12,4729.62,1,3,4729.62
CUST0612,2025-11,528.14,1,2,528.14
CUST0613,2023-03,979.15,1,1,979.15
CUST0613,2023-04,2861.38,1,3,2861.38
CUST0613,2023-11,1179.23,1,3,1179.23
CUST0613,2024-05,1961.48,1,4,1961.48
CUST0613,2024-08,1028.75,1,2,1028.75
CUST0613,2025-01,2788.49,1,2,2788.49
CUST0613,2025-04,289.6,1,5,289.6
CUST0613,2025-09,11036.23,2,9,5518.11
CUST0613,2025-11,678.74,1,1,678.74
CUST0614,2024-05,6288.95,1,5,6288.95
CUST0614,2025-12,3834.65,1,4,3834.65
CUST0615,2023-05,930.66,1,1,930.66
CUST0615,2024-05,76.7,1,2,76.7
CUST0615,2024-08,2633.53,1,2,2633.53
CUST0615,2025-09,261.65,1,1,261.65
CUST0615,2025-12,2377.87,1,2,2377.87
CUST0616,2024-04,2174.69,1,2,2174.69
CUST0616,2025-07,9532.3,1,5,9532.3
CUST0616,2025-08,1593.75,1,3,1593.75
CUST0617,2023-05,1251.78,1,2,1251.78
CUST0617,2023-07,4256.86,1,4,4256.86
CUST0617,2024-02,3128.72,1,5,3128.72
CUST0617,2024-09,4679.65,1,5,4679.65
CUST0617,2025-05,433.68,1,1,433.68
CUST0617,2025-09,1780.54,1,3,1780.54
CUST0617,2025-12,8416.6,1,5,8416.6
CUST0618,2023-05,556.54,1,1,556.54
CUST0618,2024-05,8572.04,1,5,8572.04
CUST0618,2024-07,3094.42,1,2,3094.42
CUST0618,2024-11,555.47,1,3,555.47
CUST0618,2025-04,530.94,1,2,530.94
CUST0618,2025-10,4230.48,1,4,4230.48
CUST0619,2023-01,847.82,1,4,847.82
CUST0619,2023-02,3798.4,1,2,3798.4
CUST0619,2023-05,529.22,1,1,529.22
CUST0619,2025-08,2870.26,1,2,2870.26
CUST0619,2025-10,417.93,1,1,417.93
CUST0620,2024-10,4099.64,2,5,2049.82
CUST0620,2024-12,3228.86,1,2,3228.86
CUST0620,2025-05,2127.81,1,4,2127.81
CUST0620,2025-08,6501.77,2,6,3250.88
CUST0621,2024-07,2145.18,1,2,2145.18
CUST0621,2024-10,5002.98,1,3,5002.98
CUST0621,2025-02,779.68,1,2,779.68
CUST0622,2024-11,3717.88,2,7,1858.94
CUST0622,2025-02,1930.7,1,4,1930.7
CUST0622,2025-03,5044.15,1,5,5044.15
CUST0622,2025-07,433.65,1,3,433.65
CUST0622,2025-10,1985.94,1,1,1985.94
CUST0623,2023-03,6119.4,1,5,6119.4
CUST0623,2023-06,5818.98,1,4,5818.98
CUST0623,2023-08,1193.51,1,1,1193.51
CUST0623,2025-09,1541.65,1,1,1541.65
CUST0624,2023-07,2381.06,1,3,2381.06
CUST0624,2024-01,5848.2,1,4,5848.2
CUST0624,2024-04,1726.71,1,1,1726.71
CUST0624,2024-09,180.6,1,1,180.6
CUST0624,2024-10,1066.15,1,1,1066.15
CUST0624,2025-03,6447.22,1,5,6447.22
CUST0624,2025-11,195.38,1,2,195.38
CUST0625,2023-08,2970.6,1,3,2970.6
CUST0625,2023-09,3234.01,1,5,3234.01
CUST0625,2023-10,6583.8,1,5,6583.8
CUST0625,2023-12,4206.35,1,5,4206.35
CUST0625,2024-02,834.16,1,1,834.16
CUST0625,2024-03,2096.96,1,4,2096.96
CUST0625,2025-08,4347.84,1,4,4347.84
CUST0626,2023-07,3313.27,1,4,3313.27
CUST0626,2024-05,4021.62,1,3,4021.62
CUST0626,2025-05,5835.59,1,4,5835.59
CUST0627,2023-10,1317.72,1,3,1317.72
CUST0627,2024-08,6420.9,1,5,6420.9
CUST0627,2025-08,1000.41,1,1,1000.41
CUST0628,2023-12,3954.32,1,5,3954.32
CUST0629,2023-03,942.88,1,1,942.88
CUST0629,2023-04,3795.08,2,7,1897.54
CUST0629,2023-06,1232.02,1,4,1232.02
CUST0629,2023-08,5283.12,1,3,5283.12
CUST0629,2023-10,1684.31,1,4,1684.31
CUST0629,2023-11,4911.62,1,4,4911.62
CUST0629,2024-10,5990.6,1,4,5990.6
CUST0629,2024-11,541.19,1,3,541.19
CUST0629,2025-02,2543.68,1,5,2543.68
CUST0629,2025-11,3392.51,1,4,3392.51
CUST0630,2023-03,316.36,1,5,316.36
CUST0630,2023-04,1423.35,1,2,1423.35
CUST0630,2023-09,2705.43,1,2,2705.43
CUST0630,2024-06,2982.04,1,2,2982.04
CUST0630,2024-09,2421.28,1,4,2421.28
CUST0630,2025-03,6156.32,1,5,6156.32
CUST0630,2025-09,4826.16,1,4,4826.16
CUST0631,2023-04,863.64,1,1,863.64
CUST0631,2025-01,1257.55,1,2,1257.55
CUST0631,2025-08,5879.28,1,5,5879.28
CUST0631,2025-09,2737.14,1,3,2737.14
CUST0632,2023-10,134.99,1,1,134.99
CUST0632,2024-04,2314.75,1,4,2314.75
CUST0632,2025-03,2763.99,1,5,2763.99
CUST0633,2023-07,8746.93,1,5,8746.93
CUST0633,2024-02,1170.1,1,5,1170.1
CUST0633,2024-11,3391.54,1,4,3391.54
CUST0633,2025-08,5862.6,2,6,2931.3
CUST0634,2023-05,3312.99,1,4,3312.99
CUST0634,2023-11,3530.96,1,4,3530.96
CUST0634,2024-08,411.54,1,1,411.54
CUST0634,2024-09,2458.52,1,4,2458.52
CUST0634,2024-12,2391.47,1,2,2391.47
CUST0634,2025-05,5473.95,1,5,5473.95
CUST0635,2023-11,4074.75,1,3,4074.75
CUST0635,2024-08,9074.64,1,5,9074.64
CUST0635,2024-09,1777.03,1,1,1777.03
CUST0635,2025-12,2792.25,1,3,2792.25
CUST0636,2023-11,785.23,1,2,785.23
CUST0636,2024-08,1094.79,1,3,1094.79
CUST0637,2025-03,889.38,1,1,889.38
CUST0638,2023-05,3706.7,1,5,3706.7
CUST0638,2023-09,1859.31,1,3,1859.31
CUST0638,2024-03,4743.8,1,5,4743.8
CUST0638,2024-04,1498.28,1,3,1498.28
CUST0638,2024-05,9333.75,1,5,9333.75
CUST0638,2024-06,415.12,1,2,415.12
CUST0638,2024-10,400.64,1,5,400.64
CUST0638,2025-01,2758.86,1,3,2758.86
CUST0638,2025-04,786.22,1,2,786.22
CUST0638,2025-09,1382.22,1,2,1382.22
CUST0639,2023-11,898.5,1,1,898.5
CUST0639,2024-08,5529.98,2,6,2764.99
CUST0639,2025-06,146.31,1,1,146.31
CUST0639,2025-10,3292.42,2,9,1646.21
CUST0640,2024-02,2955.55,1,5,2955.55
CUST0640,2025-01,4979.52,1,4,4979.52
CUST0640,2025-03,2265.31,2,2,1132.65
CUST0640,2025-04,1279.24,1,1,1279.24
CUST0640,2025-07,2022.75,1,5,2022.75
CUST0640,2025-09,5822.3,2,7,2911.15
CUST0641,2024-08,5660.91,2,9,2830.46
CUST0641,2025-08,1257.05,1,2,1257.05
CUST0641,2025-09,4531.2,1,3,4531.2
CUST0641,2025-10,601.44,1,1,601.44
CUST0641,2025-12,1263.79,1,1,1263.79
CUST0643,2023-06,1055.52,1,1,1055.52
CUST0643,2023-09,1709.05,1,1,1709.05
CUST0643,2024-11,327.51,1,3,327.51
CUST0643,2025-09,1752.4,1,4,1752.4
CUST0643,2025-11,3765.42,1,3,3765.42
CUST0644,2024-01,973.4,1,2,973.4
CUST0644,2024-05,5392.06,1,5,5392.06
CUST0644,2024-10,7609.83,1,5,7609.83
CUST0645,2025-10,3253.03,1,5,3253.03
CUST0647,2025-02,2216.06,1,2,2216.06
CUST0647,2025-06,5290.74,1,3,5290.74
CUST0649,2023-06,4012.46,1,3,4012.46
CUST0649,2023-12,1867.01,1,1,1867.01
CUST0649,2024-09,1345.16,1,1,1345.16
CUST0649,2025-05,486.77,1,5,486.77
CUST0650,2023-01,3514.08,1,3,3514.08
CUST0650,2023-06,980.22,1,3,980.22
CUST0650,2023-11,4892.58,1,4,4892.58
CUST0650,2024-01,80.19,1,3,80.19
CUST0650,2024-09,616.36,1,4,616.36
CUST0650,2024-12,4509.41,1,3,4509.41
CUST0650,2025-06,6967.11,1,4,6967.11
CUST0651,2023-03,5197.6,1,4,5197.6
CUST0651,2023-07,790.04,1,2,790.04
CUST0651,2025-04,1058.62,1,4,1058.62
CUST0653,2023-01,4087.15,1,3,4087.15
CUST0653,2023-03,1072.92,1,4,1072.92
CUST0653,2023-08,7857.3,2,6,3928.65
CUST0653,2023-12,593.6,1,1,593.6
CUST0653,2024-04,168.61,1,4,168.61
